1,0,3.481034483,0.252893873
2,0,3.39137931,0.252893873
3,0,3.429310345,0.177486467
4,0,3.427586207,0.183224176
5,0,3.320689655,0.187031928
6,0,3.306896552,0.187031928
7,0,3.182758621,0.187031928
8,0,3.451724138,0.224640003
9,0,3.429310345,0.20850487
10,0,3.4,0.179642454
11,0,3.536206897,0.179242553
12,0,3.427586207,0.179242553
13,0,3.322413793,0.179242553
14,0,3.343103448,0.179242553
15,0,3.448275862,0.189257464
16,0.01724138,3.581034483,0.189257464
17,0.037931034,3.670689655,0.197307643
18,0,3.629310345,0.182876436
19,0.418965518,3.413793103,0.182876436
20,0,3.5,0.183276337
21,0.006896552,3.617241379,0.21099121
22,0,3.668965517,0.220971347
23,0,3.813793103,0.240149204
24,0,3.770689655,0.25273739
25,0,3.718965517,0.239053823
26,0,3.760344828,0.212782071
27,0,3.532758621,0.214277353
28,0,3.484482759,0.226465638
29,0,3.587931034,0.188249018
30,0,3.594827586,0.20589682
31,0,3.681034483,0.226465638
32,0,3.55862069,0.196333972
33,0.022413792,3.670689655,0.186527705
34,0,3.682758621,0.183919656
35,0.067241381,3.694827586,0.1750349
36,0.570689659,3.717241379,0.179155618
37,0,3.846551724,0.189309625
38,0.005172414,3.803448276,0.193082603
39,0,3.812068966,0.192682702
40,0,3.944827586,0.191170033
41,0,4.124137931,0.182719953
42,0,4.336206897,0.193082603
43,0,4.229310345,0.207513811
44,0,4.175862069,0.235976325
45,0,4.143103448,0.220049836
46,0,4.205172414,0.218937068
47,0,4.374137931,0.192682702
48,0.091379312,4.172413793,0.193082603
49,0,4.194827586,0.206366269
50,0,4.243103448,0.193082603
51,0,4.4,0.206366269
52,0,4.525862069,0.203010578
53,0,4.415517241,0.190057266
54,0,4.501724138,0.176130281
55,0,4.6,0.176530182
56,0,4.486206897,0.174304646
57,0,4.537931034,0.171731371
58,0,4.556896552,0.167801909
59,0,4.786206897,0.167801909
60,0.4086207,4.5,0.169297191
61,0,4.506896552,0.175365253
62,0.986206899,4.612068966,0.158465092
63,0.199999995,4.360344828,0.152709996
64,0,4.536206897,0.152709996
65,0,4.786206897,0.143547048
66,0,4.737931034,0.143547048
67,0,4.60862069,0.148502342
68,0,4.818965517,0.163472547
69,0.005172414,4.875862069,0.177225662
70,0,4.712068966,0.173435296
71,0,4.610344828,0.089212682
72,0,4.725862069,0.158030417
73,0,5.020689655,0.156517748
74,0,5.144827586,0.111502813
75,0.394827594,4.972413793,0.118144645
76,1.772413802,4.836206897,0.133097463
77,0.275862065,4.877586207,0.105486912
78,0,4.993103448,0.109190342
79,0.010344828,4.989655172,0.131393537
80,0,5.144827586,0.126664274
81,0,5.315517241,0.141599705
82,0.865517248,5.327586207,0.150554008
83,0,5.194827586,0.142103928
84,0.003448276,5.122413793,0.112546032
85,0.027586207,5.336206897,0.141930058
86,0.172413793,5.068965517,0.13716602
87,0.12586207,5.236206897,0.125725376
88,0,5.14137931,0.125725376
89,0,5.30862069,0.124595221
90,0,5.686206897,0.123482454
91,0.344827582,5.913793103,0.132123791
92,0,5.85862069,0.123743259
93,0,6.072413793,0.102861475
94,0,6.072413793,0.10503485
95,0.187931033,5.994827586,0.106425809
96,0.046551725,5.615517241,0.10752119
97,0.056896551,5.529310345,0.114788955
98,0,5.446551724,0.128385587
99,0.184482766,5.713793103,0.116597203
100,0.608620686,5.85,0.116145141
101,1.634482744,5.681034483,0.11574524
102,0.660344824,5.310344828,0.111798392
103,1.450000005,5.255172414,0.089490874
104,0.712068958,5.556896552,0.085491865
105,3.600000022,5.618965517,0.109555469
106,0.446551729,5.543103448,0.091977215
107,7.272413794,5.625862069,0.098949401
108,2.736206908,5.875862069,0.093594206
109,0.487931034,4.951724138,0.114249958
110,2.903448257,5.136206897,0.094046267
111,8.787931065,5.355172414,0.097280249
112,1.684482755,5.563793103,0.098149599
113,0.24482758,5.446551724,0.097993116
114,1.053448283,6.015517241,0.172426851
115,0.193103448,5.934482759,0.054230044
116,0.968965519,5.827586207,0.055134168
117,1.270689642,5.470689655,0.066592199
118,1.106896557,5.713793103,0.085735283
119,0.372413785,5.524137931,0.085735283
120,2.096551733,5.275862069,0.085735283
121,0.081034484,5.112068966,0.088186849
122,0.47068966,4.912068966,0.058229053
123,0,5.363793103,0.214920671
124,0.129310345,5.951724138,0.047136149
125,2.034482754,6.112068966,0.083683617
126,1.701724131,5.705172414,0.132714949
127,0.146551726,6.336206897,0.048335852
128,0.310344827,6.151724138,0.109451147
129,0.979310347,5.968965517,0.04875314
130,1.462068971,5.582758621,0.093872397
131,2.212068973,5.665517241,0.050578775
132,3.944827582,5.484482759,0.07944119
133,1.244827584,5.512068966,0.07944119
134,3.52758619,5.375862069,0.050578775
135,1.501724157,5.422413793,0.07944119
136,5.374137959,5.213793103,0.078693549
137,2.536206916,4.793103448,0.083805326
138,1.03965517,5.410344828,0.112250453
139,0.687931037,5.453448276,0.112250453
140,0.103448277,5.487931034,0.077998069
141,7.498275868,5.59137931,0.14469459
142,1.646551718,5.684482759,0.201098009
143,1.349999985,5.787931034,0.159803891
144,1.506896557,5.39137931,0.172252981
145,1.034482765,5.787931034,0.175069674
146,0.058620691,5.632758621,0.135062194
147,2.170689648,5.601724138,0.157039358
148,3.153448298,5.856896552,0.166393563
149,4.275862044,6.289655172,0.13890472
150,0.146551724,6.279310345,0.088882329
151,0.858620689,6.413793103,0.114615085
152,1.022413802,5.981034483,0.099905686
153,0.051724139,5.962068966,0.106112843
154,1.912068984,5.927586207,0.072069103
155,0.70862069,5.724137931,0.092603147
156,0.344827594,6.353448276,0.165628535
157,0.005172414,6.348275862,0.147580832
158,0.14827586,6.029310345,0.089595196
159,2.325862062,6.177586207,0.08031054
160,2.868965533,5.577586207,0.08031054
161,6.631034516,6.613793103,0.076902688
162,0.556896535,4.875862069,0.076902688
163,4.20689649,5.631034483,0.079023902
164,3.13965516,5.462068966,0.079023902
165,11.34482753,5.179310345,0.08192753
166,11.925862,4.413793103,0.076624496
167,10.79310347,4.529310345,0.086691568
168,0.215517244,3.894827586,0.086691568
169,0.120689657,4.227586207,0.086691568
170,0.18965517,5.003448276,0.095332905
171,1.241379319,4.936206897,0.113050255
172,4.124137933,4.625862069,0.122369686
173,7.348275868,4.962068966,0.122369686
174,12.59310348,4.162068966,0.122369686
175,6.806896592,3.781034483,0.139339395
176,7.686206948,4.227586207,0.148119829
177,24.52586197,4.927586207,0.15749142
178,3.108620687,3.734482759,0.185293228
179,3.81724139,4.717241379,0.30954071
180,0.215517241,4.467241379,0.656115724
181,0,5.144827586,0.818858017
182,0,5.460344828,0.979096582
183,0,5.675862069,0.979096582
184,0.07586207,5.45862069,0.846468568
185,0.118965516,5.336206897,0.702765037
186,0.349999998,5.289655172,0.489478743
187,0.258620691,4.746551724,0.428363448
188,1.491379313,5.144827586,0.380253627
189,3.199999984,5.45862069,0.307680301
190,12.25517243,5.467241379,0.234272399
191,3.768965517,4.068965517,0.217859074
192,12.13965516,3.993103448,0.203427866
193,6.48620692,3.577586207,0.201202331
194,5.267241408,3.975862069,0.204279829
195,1.458620701,4.556896552,0.211478046
196,2.975862084,4.777586207,0.217737365
197,10.77586203,4.356896552,0.396319212
198,8.915517266,4.105172414,0.920293758
199,27.55517238,3.982758621,1.04193319
200,50.76724136,2.639655172,1.291975596
201,32.26034492,2.537931034,4.71848328
202,4.153448272,3.813793103,4.572519439
203,4.97241383,4.110344828,2.482654547
204,7.044827576,4.498275862,4.897882316
205,11.75517243,3.798275862,5.187636624
206,6.327586228,3.317241379,4.478855685
207,5.122413786,4.205172414,3.246256685
208,13.587931,4.081034483,3.326706321
209,10.14482751,3.467241379,4.080015358
210,12.25689664,3.601724138,3.745385213
211,8.182758651,3.882758621,3.285638235
212,4.19310342,4.162068966,2.961057771
213,1.279310342,4.136206897,2.689907551
214,6.353448283,4.136206897,2.648735142
215,6.374137879,4.032758621,2.180659793
216,2.531034491,3.967241379,1.893131021
217,2.496551738,4.212068966,1.605115414
218,8.855172458,4.30862069,1.473443685
219,31.60517238,3.894827586,1.296635311
220,18.74655164,3.039655172,1.870406216
221,3.679310364,3.862068966,3.071899878
222,11.44655176,4.012068966,3.333400316
223,14.2637931,4.024137931,3.370782359
224,51.80172379,2.867241379,3.881855752
225,47.35,2.494827586,6.816050613
226,14.53103449,2.787931034,7.722573871
227,3.579310348,3.648275862,7.414824021
228,14.48793099,3.767241379,8.262457519
229,10.50172419,3.646551724,7.009411409
230,27.17586215,3.537931034,7.198321133
231,25.54137933,3.056896552,8.814790257
232,12.84655179,3.012068966,9.697806292
233,6.565517264,3.193103448,8.893709835
234,17.22241384,3.581034483,7.938920275
235,24.04482757,3.781034483,7.502419713
236,3.560344849,3.529310345,8.279792354
237,3.929310355,4.09137931,7.622737732
238,3.731034504,3.763793103,7.041177452
239,21.17241378,3.717241379,6.082597526
240,25.44827581,3.306896552,5.190036029
241,7.85862071,3.137931034,7.330045023
242,0.117241378,3.439655172,8.534703118
243,1.010344834,3.734482759,7.45385783
244,0.398275863,4.15862069,5.825565548
245,2.85344829,4.429310345,4.490574522
246,1.543103447,4.594827586,3.993914949
247,4.579310329,4.389655172,3.335173789
248,0.820689653,4.15,2.961075158
249,3.12758619,4.206896552,2.708563799
250,4.213793132,3.127586207,2.431884515
251,2.500000021,3.925862069,2.177095459
252,14.96724138,3.360344828,2.192448177
253,23.84827589,2.505172414,2.295031459
254,4.73620692,3.068965517,3.049835779
255,5.110344795,3.487931034,3.545382584
256,1.884482746,3.568965517,3.901277028
257,1.815517219,4.098275862,4.514168676
258,3.905172383,4.243103448,4.307958891
259,8.467241327,3.805172414,4.168167435
260,5.408620776,3.784482759,3.495586224
261,12.77931035,4.1,3.346753528
262,4.843103481,3.734482759,3.067553128
263,1.770689639,3.839655172,2.854875381
264,2.641379278,3.843103448,2.293136277
265,3.115517243,3.979310345,1.986760001
266,7.881034495,4.115517241,1.887219442
267,15.31896553,3.646551724,1.748958041
268,4.258620708,3.524137931,1.690207378
269,4.265517238,3.312068966,1.782306302
270,1.61724139,3.494827586,1.924862291
271,5.750000023,3.886206897,1.901633263
272,0.182758622,4.127586207,1.807795639
273,0,4.129310345,1.606610695
274,0,4.289655172,1.592544615
275,1.474137946,4.50862069,1.464906669
276,0.022413793,4.501724138,1.252663595
277,0.039655173,4.289655172,1.134449402
278,0.281034485,4.212068966,0.900107454
279,0,4.101724138,0.795385571
280,0.763793102,4.079310345,0.885085089
281,1.8551724,4.253448276,0.790256407
282,0.549999993,4.182758621,0.78253658
283,0.834482754,4.170689655,0.374411596
284,0.731034481,4.296551724,0.422816996
285,0.084482761,4.167241379,0.4265552
286,2.275862082,4.260344828,0.395536798
287,0.39655172,4.186206897,0.430693306
288,0.248275861,4.137931034,0.406108092
289,1.881034483,4.063793103,0.409776748
290,28.27758589,3.55,0.488348588
291,3.182758629,3.174137931,0.503388341
292,7.277586204,3.262068966,0.436535337
293,12.85344824,2.456896552,0.401622247
294,13.45344831,2.884482759,0.403534816
295,10.54482759,2.889655172,0.483045554
296,1.82758621,3.322413793,0.651873296
297,1.767241389,3.529310345,1.07736789
298,3.051724159,3.817241379,2.048709871
299,1.494827581,3.606896552,1.785192543
300,1.017241381,3.453448276,1.468679647
301,2.077586229,3.45,0.90621029
302,1.30000001,3.506896552,0.971081177
303,0.00862069,3.598275862,0.839878896
304,0,3.725862069,0.817327961
305,0,3.612068966,0.857335441
306,0.481034493,3.54137931,0.854414426
307,0.617241388,3.337931034,0.868237089
308,3.370689642,3.505172414,0.68908147
309,1.136206919,3.213793103,0.661783885
310,3.724137955,3.218965517,0.726637384
311,0.006896552,3.193103448,0.712553916
312,0.891379303,2.910344828,0.701617495
313,0.422413793,3.134482759,0.572084366
314,0.00862069,3.184482759,0.521105691
315,0,3.075862069,0.52545244
316,0.260344829,3.336206897,0.52545244
317,1.339655157,3.362068966,0.520618855
318,0.925862064,3.668965517,0.509230372
319,0.508620686,3.367241379,0.509230372
320,0.2362069,3.220689655,0.388043002
321,0,3.372413793,0.356642085
322,0,3.625862069,0.337742419
323,0,3.675862069,0.338037998
324,0,3.722413793,0.338037998
325,0.003448276,3.586206897,0.316999732
326,0.010344828,3.25,0.316999732
327,0.001724138,3.182758621,0.323989304
328,0,3.413793103,0.323989304
329,0,3.548275862,0.323989304
330,0,3.486206897,0.298187001
331,0,3.603448276,0.302898877
332,0,3.431034483,0.292657936
333,0.063793104,3.256896552,0.288763248
334,0.270689652,3.072413793,0.288763248
335,0,3.484482759,0.282364833
336,0,3.65,0.282364833
337,0,3.712068966,0.283703632
338,0,3.7,0.268281366
339,0,3.724137931,0.257431879
340,0,3.725862069,0.252598294
341,0,3.620689655,0.241192424
342,0,3.431034483,0.235402554
343,0,3.40862069,0.234637526
344,0.018965518,3.529310345,0.231299223
345,0.012068966,3.625862069,0.221284313
346,0.003448276,3.567241379,0.206261947
347,0,3.1,0.206261947
348,0,3.018965517,0.205409984
349,0,3.415517241,0.205409984
350,0,3.475862069,0.231925155
351,0,3.498275862,0.251676783
352,0,3.525862069,0.24393957
353,0,3.660344828,0.228047854
354,0,3.55862069,0.223562009
355,0,3.49137931,0.215824795
356,0,3.384482759,0.203097513
357,0,3.439655172,0.203097513
358,0,3.382758621,0.220310641
359,0,3.503448276,0.220310641
360,0,3.484482759,0.220310641
361,0,3.468965517,0.244078666
362,0,3.348275862,0.235576424
363,0.012068965,3.229310345,0.230551582
364,0,3.329310345,0.230551582
365,0,3.553448276,0.230551582
366,0,3.524137931,0.221718987
367,0,3.487931034,0.221718987
368,0,3.567241379,0.221718987
369,0,3.686206897,0.221718987
370,0,3.486206897,0.221718987
371,0,3.570689655,0.221718987
372,0,3.74137931,0.221718987
373,0,3.934482759,0.221718987
374,0,3.882758621,0.193412956
375,0,3.705172414,0.195134269
376,0,3.684482759,0.195134269
377,0,3.612068966,0.186840671
378,0,3.555172414,0.186840671
379,0,3.567241379,0.202680226
380,0,3.489655172,0.202680226
381,0,3.420689655,0.180494417
382,0,3.5,0.178999135
383,0,3.668965517,0.144312076
384,0,3.717241379,0.161942491
385,0,3.64137931,0.17712134
386,0,3.720689655,0.179120844
387,0,3.736206897,0.190857067
388,0,3.463793103,0.183119854
389,0,3.327586207,0.18817947
390,0,3.489655172,0.186492931
391,0.6137931,3.55,0.179764163
392,0,3.70862069,0.165350343
393,0,3.729310345,0.171487953
394,0,3.813793103,0.174217711
395,0,3.863793103,0.171070665
396,0,4.005172414,0.165976275
397,0,4.075862069,0.165976275
398,0,3.927586207,0.16119485
399,0,3.917241379,0.16119485
400,1.718965533,3.620689655,0.161612138
401,0.058620692,3.494827586,0.172218207
402,1.629310338,3.213793103,0.180894318
403,2.684482778,3.224137931,0.175817315
404,0.653448279,3.194827586,0.16484612
405,0.882758609,3.555172414,0.160464596
406,0.479310341,3.45862069,0.166289241
407,0.053448276,3.693103448,0.176234603
408,0,3.722413793,0.176912696
409,0,3.884482759,0.172531173
410,0,3.801724138,0.173504844
411,0,4.048275862,0.182233117
412,0,4.274137931,0.2104696
413,0,4.432758621,0.207444263
414,0,4.687931034,0.207444263
415,0,4.45,0.21359926
416,0,4.210344828,0.212973328
417,0,4.203448276,0.209182962
418,0,4.396551724,0.19257838
419,0,4.324137931,0.191326516
420,0.012068965,4.427586207,0.192995668
421,0,4.30862069,0.207200845
422,0,4.370689655,0.223057786
423,0,4.522413793,0.209061253
424,0,4.617241379,0.188979272
425,0,4.648275862,0.170670764
426,0,4.706896552,0.167471556
427,0,4.815517241,0.175243544
428,0,4.684482759,0.180337934
429,0,4.672413793,0.189170529
430,0,4.594827586,0.197864027
431,0,4.615517241,0.198263928
432,0.091379308,4.601724138,0.213025489
433,0,4.720689655,0.224605229
434,0,5.013793103,0.189952944
435,0.170689654,5.039655172,0.189796461
436,1.031034481,5.329310345,0.192978281
437,0,5.729310345,0.215772634
438,0,5.984482759,0.215772634
439,0,5.770689655,0.204175507
440,0,5.363793103,0.174756708
441,0.017241379,5.267241379,0.187779569
442,0.00862069,5.168965517,0.178929587
443,0,5.001724138,0.202262938
444,0.925862076,4.993103448,0.184962875
445,0.910344811,5.110344828,0.184962875
446,0.581034479,5.277586207,0.182180956
447,0,5.25862069,0.157682677
448,0.003448276,5.377586207,0.166393563
449,0.115517238,5.201724138,0.163298677
450,0,4.986206897,0.173313587
451,0.082758621,5.20862069,0.192630541
452,0,5.287931034,0.192630541
453,0,5.603448276,0.141982219
454,0.362068968,5.565517241,0.174895804
455,0,5.565517241,0.139669748
456,0,5.601724138,0.139669748
457,0,5.703448276,0.143877401
458,0,5.929310345,0.122108881
459,0,6.284482759,0.108199283
460,0,6.196551724,0.109051246
461,0,6.155172414,0.100531617
462,0,6.156896552,0.100531617
463,0,5.867241379,0.101296645
464,0.318965514,5.717241379,0.10225293
465,0.39827586,5.618965517,0.1024268
466,0.620689653,5.625862069,0.109485921
467,1.075862063,5.587931034,0.12014415
468,1.062068968,5.556896552,0.118440224
469,0.31896552,5.522413793,0.117570875
470,0,5.65,0.1171362
471,1.450000019,5.594827586,0.097175927
472,0.377586208,5.246551724,0.097175927
473,0.07413793,5.336206897,0.104947915
474,0,5.463793103,0.104947915
475,0.153448274,5.5,0.094237524
476,0.220689652,5.631034483,0.078484905
477,0.47068966,5.472413793,0.094237524
478,0.781034487,5.367241379,0.104947915
479,0.04137931,5.520689655,0.101122775
480,0.093103447,5.470689655,0.094081041
481,4.096551689,5.601724138,0.037034304
482,1.75000001,5.618965517,0.041659245
483,0.187931036,5.639655172,0.045380063
484,1.439655169,5.594827586,0.050700484
485,0.362068963,5.670689655,0.053517177
486,0.279310344,5.760344828,0.115067147
487,0,6.067241379,0.119918119
488,0,6.284482759,0.106721388
489,0,6.127586207,0.09628919
490,0.184482761,5.922413793,0.090029871
491,2.232758628,5.656896552,0.086934986
492,0.574137934,5.993103448,0.080901698
493,0.239655175,5.439655172,0.086934986
494,1.670689643,5.620689655,0.090029871
495,1.724137933,5.748275862,0.106721388
496,4.093103469,5.553448276,0.099453624
497,6.932758565,5.85,0.096306577
498,1.901724118,5.493103448,0.096306577
499,5.037931034,6.255172414,0.160586305
500,1.810344813,5.560344828,0.009701944
501,3.786206894,5.972413793,0.040268285
502,1.908620694,5.424137931,0.077998069
503,0.931034476,5.732758621,0.083057685
504,0.615517256,5.125862069,0.06346254
505,1.810344835,5.348275862,0.089334391
506,7.184482793,5.674137931,0.119865958
507,0.353448277,5.646551724,0.112180905
508,1.932758607,5.793103448,0.10486098
509,2.577586227,6.096551724,0.10486098
510,0.151724138,6.155172414,0.100409908
511,0.287931038,6.20862069,0.06346254
512,3.71896555,6.374137931,0.114928051
513,2.627586202,6.167241379,0.148467568
514,6.71724141,6.877586207,0.098532113
515,0.00862069,6.310344828,0.073842577
516,0.370689661,6.924137931,0.082118787
517,2.548275852,6.593103448,0.090029871
518,0.353448273,6.320689655,0.087247952
519,0.277586206,6.493103448,0.071477945
520,0.179310342,6.334482759,0.071477945
521,5.641379298,6.405172414,0.07978893
522,0.094827586,5.398275862,0.088847555
523,0.632758623,6.453448276,0.088847555
524,0.944827589,6.474137931,0.088847555
525,0.620689666,6.524137931,0.08013667
526,0.94310345,6.787931034,0.069374119
527,4.643103498,5.796551724,0.069374119
528,15.01724134,6.910344828,0.069374119
529,0.118965517,4.687931034,0.069374119
530,4.33448273,5.137931034,0.077337363
531,1.296551711,4.803448276,0.086934986
532,1.786206885,4.94137931,0.086934986
533,0.45517241,5.034482759,0.086934986
534,1.534482783,5.55862069,0.086934986
535,0.039655173,5.589655172,0.069217636
536,0.017241379,5.605172414,0.058733276
537,0.589655168,5.410344828,0.058733276
538,1.175862074,5.386206897,0.068017933
539,11.2637932,5.112068966,0.068017933
540,21.0189655,4.651724138,0.086934986
541,37.10000011,4.096551724,0.086934986
542,77.91034485,2.694827586,0.104130726
543,12.34137929,3.194827586,0.132349822
544,2.420689655,3.768965517,1.711680319
545,4.112068988,4.04137931,3.865738007
546,4.453448297,4.393103448,4.389573456
547,5.450000045,4.384482759,3.412528539
548,6.065517248,4.351724138,3.142421539
549,1.184482734,4.620689655,2.965595777
550,0.584482759,4.65862069,2.514890039
551,3.27931033,4.762068966,2.233168524
552,5.844827594,4.468965517,2.798715379
553,3.391379338,4.934482759,2.777207664
554,0.717241384,4.805172414,1.748697236
555,10.94655166,5.015517241,1.483076081
556,31.10000006,4.34137931,1.270954716
557,25.79655202,3.234482759,1.10927303
558,6.725862114,3.224137931,2.18328523
559,3.512068973,3.465517241,2.636477309
560,2.901724139,4.079310345,2.750536011
561,12.50517244,4.494827586,3.692041905
562,15.43103427,4.415517241,3.109594888
563,10.01896549,4.25,2.945774602
564,14.75517237,4.810344828,2.832898216
565,33.81724134,4.305172414,2.560044069
566,25.01551717,3.1,2.432023611
567,5.398275865,2.874137931,3.135084227
568,4.193103461,3.527586207,4.65792437
569,7.213793041,4.1,5.260296885
570,8.477586187,4.403448276,4.653108171
571,12.48275865,3.94137931,4.802288607
572,6.162068975,3.467241379,4.289546062
573,8.024137852,3.762068966,3.212247719
574,10.93275869,3.703448276,3.076037985
575,23.61551725,3.677586207,4.157352722
576,15.83275854,3.831034483,4.662897051
577,16.93965507,3.579310345,4.489200948
578,5.550000028,3.462068966,6.062341676
579,12.76551726,3.506896552,7.271242199
580,13.06724135,3.737931034,6.574875577
581,9.829310313,3.867241379,6.91739942
582,6.205172385,3.768965517,8.363163005
583,13.93275862,3.89137931,8.493443775
584,39.75862073,3.686206897,8.925458492
585,35.15689653,3.331034483,8.646240705
586,60.85517173,3.087931034,8.777130019
587,31.51551731,2.924137931,12.1716804
588,17.38620699,3.113793103,11.60201283
589,8.562068837,3.175862069,14.52162
590,7.987931037,3.281034483,20.45846233
591,2.577586225,3.477586207,25.36314296
592,1.575862063,3.805172414,34.17228244
593,5.320689644,3.806896552,35.56146874
594,14.39999993,4.081034483,30.19926666
595,21.84655168,3.603448276,18.56753946
596,19.25862075,3.577586207,11.07014459
597,12.87931029,3.206896552,9.403757397
598,5.722413781,4.15,11.52384089
599,6.227586211,3.55,11.09996329
600,1.156896553,4.227586207,10.16384736
601,2.429310354,4.110344828,10.94019417
602,4.010344806,4.032758621,8.625637114
603,7.206896536,3.939655172,6.234855462
604,10.96551717,3.970689655,5.309571635
605,24.72931048,3.803448276,4.466128404
606,22.21896553,3.187931034,4.688177745
607,4.675862088,3.579310345,4.6693824
608,5.613793157,3.734482759,4.150276214
609,17.15172413,3.374137931,4.913078552
610,14.74137937,3.115517241,5.215438433
611,26.90172395,3.34137931,6.917242936
612,18.09655183,2.979310345,6.868733215
613,9.625862085,3.215517241,9.374790659
614,12.91379298,3.046551724,11.42197048
615,10.6793104,3.232758621,11.46557706
616,8.070689648,3.044827586,12.18905001
617,3.281034464,3.60862069,13.4809039
618,3.581034465,3.806896552,12.97817627
619,9.601724158,3.468965517,11.39387309
620,11.80517252,3.706896552,10.21402624
621,2.553448295,3.513793103,10.08098093
622,17.83965514,3.644827586,8.770731606
623,15.84137944,3.386206897,7.813542639
624,9.560344873,3.218965517,8.134680476
625,19.97931027,3.189655172,9.147994669
626,7.394827601,3.175862069,9.56545647
627,2.181034488,3.532758621,11.27477216
628,1.186206886,3.344827586,13.41059088
629,4.549999977,3.522413793,12.46334728
630,14.9948276,3.994827586,11.42459591
631,23.29482757,3.531034483,9.755965797
632,10.7689655,3.086206897,8.777321276
633,8.743103455,3.144827586,7.915952052
634,5.079310363,3.279310345,8.511978313
635,5.324137974,3.556896552,8.884755533
636,0.729310348,3.475862069,11.28190083
637,1.465517254,3.646551724,10.38942626
638,8.360344719,3.725862069,9.134189393
639,13.02413793,3.331034483,9.320021618
640,13.07413793,3.418965517,9.935347446
641,17.36551727,2.732758621,9.781855037
642,66.61034482,3.087931034,9.003160982
643,68.46206917,2.424137931,12.57601502
644,14.13448272,2.587931034,15.29012527
645,4.274137922,2.968965517,10.17660942
646,5.129310349,3.25,11.38483185
647,4.777586209,3.368965517,14.61550979
648,4.103448277,3.363793103,15.42226645
649,1.101724141,3.479310345,13.23845961
650,1.017241376,3.694827586,8.878843953
651,1.067241372,3.796551724,6.303481939
652,0.951724136,3.806896552,5.676159082
653,0.108620689,3.632758621,5.401270658
654,0.127586207,3.855172414,4.815172372
655,0,4.04137931,3.683800468
656,0.289655176,3.934482759,2.913260916
657,0.655172407,3.9,2.539440478
658,0.667241375,4.043103448,2.168593217
659,0,3.720689655,2.081640845
660,0,3.768965517,2.192761142
661,0,3.60862069,2.140756635
662,0,3.598275862,1.841804606
663,0.820689683,3.496551724,1.583520763
664,8.703448248,3.679310345,1.37445951
665,9.118965562,3.224137931,1.569906745
666,7.179310262,2.931034483,1.939258725
667,6.455172432,2.703448276,2.048622937
668,5.587931001,3.184482759,1.877500111
669,0.158620691,3.329310345,1.751566091
670,0,3.410344828,1.660823353
671,0,3.501724138,0.919598278
672,1.022413789,3.689655172,0.890388123
673,0.013793104,3.812068966,0.89480442
674,0,3.825862069,0.863212246
675,0.072413792,3.581034483,0.816249967
676,0.01724138,3.122413793,0.85166728
677,0,3.394827586,0.830629014
678,0,3.94137931,0.795820246
679,0,3.801724138,0.655854919
680,0,3.667241379,0.659158448
681,0,3.665517241,0.738443155
682,0,3.74137931,0.738443155
683,0,3.805172414,0.395658507
684,0,3.768965517,0.363318692
685,0,3.520689655,0.30096892
686,0,3.543103448,0.380705689
687,0,3.60862069,0.371108067
