,P,E
584,3930.46288461539,2.45961538461539
585,18.2571153846154,3.37692307692308
586,13.9892307692308,3.29038461538461
587,13.6169230769231,3.50769230769231
588,7.08711538461538,3.65576923076923
589,5.77403846153846,3.75192307692308
590,11.5434615384615,3.39230769230769
591,38.7696153846154,2.98653846153846
592,70.9661538461539,2.81923076923077
593,3.83480769230769,3.48269230769231
594,2.74076923076923,3.93461538461539
595,3.11038461538461,3.87884615384616
596,0.695769230769231,3.81538461538461
597,1.46346153846154,3.975
598,9.86,3.76346153846154
599,20.3067307692308,3.47692307692308
600,13.2807692307692,3.06153846153846
601,17.2826923076923,3.30192307692307
602,53.0165384615385,2.50192307692308
603,30.2913461538462,2.50192307692308
604,12.005,2.73461538461538
605,9.21134615384616,2.96923076923077
606,12.6278846153846,2.90192307692308
607,23.455,2.72884615384615
608,10.9423076923077,2.88653846153846
609,3.73884615384615,2.87115384615385
610,4.13711538461538,3.45384615384616
611,2.13134615384615,3.74230769230769
612,4.4925,3.60576923076923
613,3.28903846153846,3.60576923076923
614,0.341730769230769,3.77692307692307
615,1.17615384615385,3.725
616,1.07557692307692,3.67884615384615
617,2.12942307692308,3.75961538461538
618,1.44019230769231,3.80576923076923
619,1.53038461538462,3.92307692307693
620,4.04326923076923,3.95961538461539
621,3.94711538461538,3.73076923076923
622,1.61865384615385,3.68846153846154
623,1.86711538461538,3.81346153846153
624,5.58557692307692,3.7
625,3.79038461538462,3.675
626,5.35307692307692,3.92692307692308
627,9.45846153846154,4.04615384615385
628,25.7705769230769,3.66923076923077
629,52.7684615384616,3.01153846153846
630,47.0075,2.64807692307692
631,32.8773076923077,2.71730769230769
632,22.4182692307692,2.94615384615385
633,6.98615384615385,3.04423076923077
634,1.73326923076923,3.80192307692308
635,1.20615384615385,3.775
636,1.52307692307692,3.94423076923077
637,2.23711538461538,3.91538461538462
638,2.57980769230769,3.79615384615385
639,2.95980769230769,3.70576923076923
640,3.76442307692308,3.74038461538462
641,3.30942307692308,3.76153846153846
642,2.805,3.85576923076923
643,1.62692307692308,3.84230769230769
644,1.21923076923077,3.79423076923077
645,0.840192307692308,3.69807692307693
646,1.76692307692308,3.62115384615384
647,3.73288461538462,3.61153846153846
648,6.025,3.57884615384615
649,4.59211538461538,3.47115384615385
650,5.20846153846154,3.55769230769231
651,2.34596153846154,3.39423076923077
652,1.88884615384615,3.57115384615384
653,2.23576923076923,3.6326923076923
654,1.67826923076923,3.65576923076923
655,1.80038461538462,3.54423076923077
656,3.72096153846154,3.46346153846154
657,8.09192307692308,3.20576923076923
658,2.86307692307692,3.20192307692308
659,0.825,3.225
660,1.44653846153846,3.43269230769231
661,1.51865384615385,3.62307692307692
662,1.67576923076923,3.60384615384615
663,6.0425,3.38269230769231
664,7.49442307692308,3.23846153846154
665,9.93942307692308,2.73653846153846
666,14.2526923076923,3.01346153846154
667,7.93192307692308,2.84230769230769
668,4.05326923076923,2.93846153846154
669,0.393076923076923,3.33846153846154
670,0,3.89230769230769
671,0,3.99038461538462
672,0,4
673,0,3.94038461538462
674,0,4.00769230769231
675,0,3.90576923076923
676,0,3.5
677,0,3.58076923076923
678,1.05230769230769,3.51730769230769
679,3.23980769230769,3.23269230769231
680,1.55692307692308,3.11153846153846
681,0.218461538461538,3.21153846153846
682,0,3.55
683,0,3.65384615384615
684,0,3.60192307692307
685,0,3.49423076923077
686,0.149615384615385,3.33076923076923
687,0.000961538461538462,3.28461538461538
688,0.116730769230769,3.35576923076923
689,0.537884615384615,3.09230769230769
690,1.41903846153846,2.98461538461538
691,0.377692307692308,3.34807692307692
692,0.00423076923076923,3.51346153846154
693,0.108269230769231,3.57692307692308
694,0.107692307692308,3.33269230769231
695,1.10153846153846,2.93461538461539
696,0.311153846153846,3.09230769230769
697,0.500192307692308,3.20961538461538
698,0.168076923076923,3.14807692307692
699,0.0492307692307692,3.30769230769231
700,0,3.45384615384615
701,0,3.44038461538462
702,0,3.45
703,0,3.55769230769231
704,0,3.35769230769231
705,0.00480769230769231,3.13653846153846
706,0.0182692307692308,3.05576923076923
707,0.197115384615385,3.03076923076923
708,1.01365384615385,2.99615384615385
709,0.765,2.90961538461539
710,0.133653846153846,3.14615384615384
711,0.0801923076923077,3.08653846153846
712,0.361730769230769,3.05192307692307
713,0.173461538461538,3.15576923076923
714,0,3.56346153846154
715,0,3.57692307692308
716,0,3.74038461538462
717,0,3.43653846153846
718,0,3.575
719,0,3.71346153846154
720,0,3.62884615384615
721,0,3.63653846153846
722,0,3.77692307692308
723,0,3.79807692307693
724,0,3.80384615384616
725,0,3.77884615384616
726,0,3.72884615384616
727,0,3.18269230769231
728,0.00653846153846154,3.33846153846154
729,0,3.62884615384615
730,0.0134615384615385,3.59230769230769
731,0,3.49038461538461
732,0.00730769230769231,3.51923076923077
733,0,3.44230769230769
734,0,3.62884615384615
735,0,3.61538461538461
736,0.000384615384615385,3.57884615384615
737,0.0153846153846154,3.39807692307692
738,0.000576923076923077,3.25
739,0,3.44807692307692
740,0,3.475
741,0,3.475
742,0.00403846153846154,3.49230769230769
743,0.0509615384615385,3.40384615384615
744,0.225576923076923,3.09038461538461
745,0.4,3.27692307692308
746,0.0788461538461539,3.12115384615384
747,0.173653846153846,3.33653846153846
748,0,3.60576923076923
749,0,3.72115384615385
750,0.00211538461538462,3.67307692307692
751,0,3.59230769230769
752,0,3.82692307692308
753,0,3.80576923076923
754,0.0342307692307693,3.7923076923077
755,0,3.93653846153846
756,0,3.63269230769231
757,0.00211538461538462,3.61730769230769
758,0.0263461538461538,3.7076923076923
759,16.1246153846154,2.35769230769231
760,6.7225,2.48846153846154
761,0.287307692307692,3.49615384615384
762,0.257307692307692,3.64807692307692
763,0,3.70192307692308
764,0,3.69807692307693
765,0,3.73269230769231
766,0,3.82692307692308
767,0,3.92884615384615
768,0,4.15192307692307
769,0,4.2673076923077
770,0,4.24423076923077
771,0,4.22307692307693
772,0,4.25576923076924
773,0,4.23461538461539
774,0.0186538461538462,4.19230769230769
775,0.0275,4.37692307692308
776,0.0221153846153846,4.45961538461539
777,0.0461538461538462,4.33076923076923
778,0,4.44807692307692
779,0,4.62884615384615
780,0,4.35961538461539
781,0,4.39423076923077
782,0,4.49423076923077
783,0,4.59038461538461
784,0,4.56346153846154
785,0,4.62884615384615
786,0,4.68846153846153
787,0,4.7
788,0,4.75961538461539
789,0,4.59038461538461
790,0,4.6
791,0,4.62115384615384
792,0,4.44423076923077
793,0,4.50961538461538
794,0,4.725
795,0,4.96538461538461
796,0,4.99423076923077
797,0,5.02115384615384
798,0,4.70961538461539
799,0.0357692307692308,4.49615384615384
800,0.840576923076923,4.30192307692308
801,0.22,4.66153846153847
802,0,5.08076923076923
803,0.0176923076923077,5.20576923076923
804,0.0238461538461539,4.00769230769231
805,0.0255769230769231,4.3
806,0.0336538461538461,4.78461538461539
807,0.0376923076923077,4.82115384615385
808,0.00403846153846154,5.01538461538461
809,0,5.1076923076923
810,0.000192307692307692,5.1326923076923
811,0,5.24807692307693
812,0,5.375
813,0,5.49807692307692
814,0,5.31730769230769
815,0.0190384615384615,5.07884615384615
816,0.0228846153846154,5.12307692307692
817,0,5.34615384615385
818,0,5.46346153846154
819,0,5.50961538461538
820,0,5.68653846153846
821,0,5.40384615384616
822,0,5.34807692307692
823,0.0132692307692308,5.40576923076923
824,0.673269230769231,5.05192307692307
825,0.965576923076923,4.91153846153846
826,1.16192307692308,5.14423076923077
827,0.0361538461538462,5.22884615384616
828,0,5.44038461538462
829,0,5.74230769230769
830,0,5.76346153846154
831,0.0075,5.44615384615384
832,0,5.03461538461538
833,0,4.96346153846154
834,0.0103846153846154,4.86153846153846
835,0.142307692307692,5.36538461538462
836,0,5.60384615384616
837,0,5.78846153846154
838,0,5.975
839,0.0075,6.00192307692308
840,0.395769230769231,5.52692307692307
841,0.114423076923077,5.35576923076923
842,0.0857692307692308,5.50384615384615
843,0.342692307692308,5.41538461538462
844,0.00538461538461539,5.5326923076923
845,0.00615384615384615,5.50192307692307
846,0,5.33846153846154
847,0,5.55384615384615
848,0,5.94230769230769
849,0,6.18653846153846
850,0,6.5576923076923
851,0,6.55384615384615
852,0,6.15961538461538
853,0,6.02500000000001
854,0,5.91923076923076
855,0,6.00384615384616
856,0.00307692307692308,6.13653846153846
857,0.0155769230769231,6.01538461538462
858,1.08634615384615,5.90961538461538
859,0.510576923076923,5.83461538461539
860,0.0842307692307693,6.075
861,0.7375,5.99615384615384
862,0.391153846153846,5.78269230769231
863,0,5.78846153846154
864,0.764615384615385,5.63461538461539
865,2.83980769230769,5.81923076923077
866,0.237115384615385,5.19615384615384
867,0.269038461538462,5.24230769230769
868,0.0994230769230769,5.53846153846153
869,0.826730769230769,5.41730769230769
870,1.64134615384615,5.60192307692308
871,0.00519230769230769,5.58076923076923
872,0,5.86923076923077
873,0,6.14230769230769
874,0,6.14615384615385
875,0.900192307692307,5.60769230769231
876,0.26,5.66153846153846
877,0.0332692307692308,6.37692307692308
878,0,6.30961538461538
879,0.0405769230769231,5.80961538461538
880,0,5.62692307692308
881,0.000769230769230769,5.84038461538461
882,0.00865384615384615,5.92115384615385
883,0.141346153846154,5.83846153846154
884,0.362692307692308,5.97115384615385
885,0.112692307692308,5.74423076923077
886,0,5.86538461538462
887,0,6.18846153846154
888,0,6.16538461538461
889,0,6.19615384615384
890,0,6.22307692307693
891,0,6.0673076923077
892,0,6.375
893,0,6.6173076923077
894,0,6.94615384615385
895,0,6.99038461538462
896,0,7.00769230769231
897,0.0861538461538461,6.94615384615384
898,0,6.75576923076924
899,0,6.89807692307692
900,0.000384615384615385,6.96923076923076
901,0.000961538461538462,6.90576923076923
902,0.00288461538461538,6.1576923076923
903,0.00653846153846154,5.71153846153846
904,0.0571153846153846,5.47115384615385
905,0.57,5.15384615384615
906,0.0178846153846154,5.55769230769231
907,0.0557692307692307,5.25384615384615
908,0.125769230769231,4.775
909,0.587692307692308,4.43076923076923
910,1.13826923076923,4.35384615384615
